Test#, Command line                                      , Result
Test#, Command line                                      , Result
194," tesseract ""images\fonts_images\ariblk_38_english.png"" ""images\fonts_images\ariblk_38_english"" -l eng -c page_separator=""""  -c tessedit_char_blacklist=""a"" ", PASS
195," tesseract ""images\fonts_images\ariblk_38_english.png"" ""images\fonts_images\ariblk_38_english"" -l eng -c page_separator=""""  -c tessedit_char_blacklist=""k"" ", PASS
196," tesseract ""images\fonts_images\ariblk_38_english.png"" ""images\fonts_images\ariblk_38_english"" -l eng -c page_separator=""""  -c tessedit_char_blacklist=""karem"" ", PASS
197," tesseract ""images\fonts_images\ariblk_38_english.png"" ""images\fonts_images\ariblk_38_english"" -l eng -c page_separator=""""  -c tessedit_char_blacklist=""kareem"" ", PASS
198," tesseract ""images\fonts_images\ariblk_38_english.png"" ""images\fonts_images\ariblk_38_english"" -l eng -c page_separator=""""  -c tessedit_char_blacklist=""abcdefghijklnopqrstuvwxyz"" ", FAIL
199," tesseract ""images\config_images\english_28_letters_double.png"" ""images\config_images\english_28_letters_double"" -l eng -c page_separator=""""  -c tessedit_char_blacklist=""karem"" ", FAIL
200," tesseract ""images\text_length_images\12_lines_image.png"" ""images\text_length_images\12_lines_image"" -l eng -c page_separator=""""  -c tessedit_char_blacklist=""o"" ", PASS
201," tesseract ""images\config_images\english_28_letters_double.png"" ""images\config_images\english_28_letters_double"" -l eng -c page_separator=""""  -c tessedit_char_unblacklist=""m"" ", FAIL
202," tesseract ""images\config_images\english_28_letters_double.png"" ""images\config_images\english_28_letters_double"" -l eng -c page_separator=""""  -c tessedit_char_unblacklist=""mosa"" ", FAIL
203," tesseract ""images\config_images\english_28_letters_double.png"" ""images\config_images\english_28_letters_double"" -l eng -c page_separator=""""  -c tessedit_char_unblacklist=""abcdefghijklmnopqrstuvwxyz"" ", FAIL
204," tesseract ""images\config_images\english_28_letters_double.png"" ""images\config_images\english_28_letters_double"" -l eng -c page_separator=""""  -c tessedit_char_unblacklist=""m""  -c tessedit_char_blacklist=""k"" ", FAIL
205," tesseract ""images\config_images\english_28_letters_double.png"" ""images\config_images\english_28_letters_double"" -l eng -c page_separator=""""  -c tessedit_char_unblacklist=""m""  -c tessedit_char_blacklist=""m"" ", FAIL
